geoid,name,B19013001,"B19013001, Error"
05000US47187,"Williamson County, TN",112962,2976
05000US47189,"Wilson County, TN",75991,1688
05000US48001,"Anderson County, TX",43455,2317
05000US48003,"Andrews County, TX",76158,5655
05000US48005,"Angelina County, TX",50453,2079
05000US48007,"Aransas County, TX",45137,4591
05000US48009,"Archer County, TX",63835,4018
05000US48011,"Armstrong County, TX",72500,8790
05000US48013,"Atascosa County, TX",55366,3157
05000US48015,"Austin County, TX",66206,6488
05000US48017,"Bailey County, TX",52273,6110
05000US48019,"Bandera County, TX",58661,3845
05000US48021,"Bastrop County, TX",64597,4715
05000US48023,"Baylor County, TX",40739,5924
05000US48025,"Bee County, TX",44578,5310
05000US48027,"Bell County, TX",54884,1072
05000US48029,"Bexar County, TX",57157,491
05000US48031,"Blanco County, TX",66390,5193
05000US48033,"Borden County, TX",72188,20611
05000US48035,"Bosque County, TX",52148,3029
05000US48037,"Bowie County, TX",50164,1775
05000US48039,"Brazoria County, TX",81447,2049
05000US48041,"Brazos County, TX",49181,1998
05000US48043,"Brewster County, TX",47080,2509
05000US48045,"Briscoe County, TX",40227,4817
05000US48047,"Brooks County, TX",28333,3831
05000US48049,"Brown County, TX",48365,3207
05000US48051,"Burleson County, TX",57731,3482
05000US48053,"Burnet County, TX",59492,3391
05000US48055,"Caldwell County, TX",54152,2644
05000US48057,"Calhoun County, TX",58776,3156
05000US48059,"Callahan County, TX",48651,4124
05000US48061,"Cameron County, TX",38758,962
05000US48063,"Camp County, TX",48207,5061
05000US48065,"Carson County, TX",74872,9692
05000US48067,"Cass County, TX",44848,3153
05000US48069,"Castro County, TX",50142,6525
05000US48071,"Chambers County, TX",91141,5497
05000US48073,"Cherokee County, TX",48186,2205
05000US48075,"Childress County, TX",43181,7594
05000US48077,"Clay County, TX",55989,4568
05000US48079,"Cochran County, TX",40962,6776
05000US48081,"Coke County, TX",45000,6161
05000US48083,"Coleman County, TX",46743,2452
05000US48085,"Collin County, TX",96913,1017
05000US48087,"Collingsworth County, TX",39120,9232
05000US48089,"Colorado County, TX",52559,3644
05000US48091,"Comal County, TX",79936,2229
05000US48093,"Comanche County, TX",53516,4133
05000US48095,"Concho County, TX",47500,13938
05000US48097,"Cooke County, TX",60202,4068
05000US48099,"Coryell County, TX",52893,1847
05000US48101,"Cottle County, TX",32305,7319
05000US48103,"Crane County, TX",65969,8293
05000US48105,"Crockett County, TX",47386,8662
05000US48107,"Crosby County, TX",40759,2295
05000US48109,"Culberson County, TX",37900,11029
05000US48111,"Dallam County, TX",58811,5643
05000US48113,"Dallas County, TX",59607,489
05000US48115,"Dawson County, TX",43239,7391
05000US48117,"Deaf Smith County, TX",49701,3904
05000US48119,"Delta County, TX",51038,6687
05000US48121,"Denton County, TX",86913,996
05000US48123,"DeWitt County, TX",55357,4257
05000US48125,"Dickens County, TX",42540,5846
05000US48127,"Dimmit County, TX",27161,8706
05000US48129,"Donley County, TX",42961,5242
05000US48131,"Duval County, TX",41186,10020
05000US48133,"Eastland County, TX",37276,2705
05000US48135,"Ector County, TX",62973,1875
05000US48137,"Edwards County, TX",40766,15426
05000US48139,"Ellis County, TX",76871,1630
05000US48141,"El Paso County, TX",46871,784
05000US48143,"Erath County, TX",52742,3408
05000US48145,"Falls County, TX",39497,4404
05000US48147,"Fannin County, TX",54648,1933
05000US48149,"Fayette County, TX",60189,4850
05000US48151,"Fisher County, TX",46146,5445
05000US48153,"Floyd County, TX",50580,3643
05000US48155,"Foard County, TX",43625,6857
05000US48157,"Fort Bend County, TX",97743,2036
05000US48159,"Franklin County, TX",53783,7909
05000US48161,"Freestone County, TX",49471,5389
05000US48163,"Frio County, TX",46729,8409
05000US48165,"Gaines County, TX",63054,6388
05000US48167,"Galveston County, TX",73330,1741
05000US48169,"Garza County, TX",49627,19635
05000US48171,"Gillespie County, TX",59155,3026
05000US48173,"Glasscock County, TX",78456,9288
05000US48175,"Goliad County, TX",60690,7667
05000US48177,"Gonzales County, TX",53577,4249
05000US48179,"Gray County, TX",47952,4772
05000US48181,"Grayson County, TX",54815,1867
05000US48183,"Gregg County, TX",50180,1288
05000US48185,"Grimes County, TX",52913,4004
05000US48187,"Guadalupe County, TX",74496,1321
05000US48189,"Hale County, TX",48384,1979
05000US48191,"Hall County, TX",34673,3841
05000US48193,"Hamilton County, TX",50825,7942
05000US48195,"Hansford County, TX",38000,12318
05000US48197,"Hardeman County, TX",41859,6410
05000US48199,"Hardin County, TX",60339,3205
05000US48201,"Harris County, TX",61705,415
05000US48203,"Harrison County, TX",52220,2366
05000US48205,"Hartley County, TX",58298,10785
05000US48207,"Haskell County, TX",40313,9526
05000US48209,"Hays County, TX",68717,2162
05000US48211,"Hemphill County, TX",70625,16994
05000US48213,"Henderson County, TX",47355,2119
05000US48215,"Hidalgo County, TX",40014,951
05000US48217,"Hill County, TX",53307,2412
05000US48219,"Hockley County, TX",48248,2819
05000US48221,"Hood County, TX",64041,2590
05000US48223,"Hopkins County, TX",52078,2235
05000US48225,"Houston County, TX",37904,2713
05000US48227,"Howard County, TX",54208,2825
05000US48229,"Hudspeth County, TX",31677,7246
05000US48231,"Hunt County, TX",54959,1916
05000US48233,"Hutchinson County, TX",52524,4580
05000US48235,"Irion County, TX",47500,14301
05000US48237,"Jack County, TX",52045,3235
05000US48239,"Jackson County, TX",62806,6350
05000US48241,"Jasper County, TX",44370,3146
05000US48243,"Jeff Davis County, TX",53088,12864
05000US48245,"Jefferson County, TX",51248,1321
05000US48247,"Jim Hogg County, TX",33382,6677
05000US48249,"Jim Wells County, TX",41505,5403
05000US48251,"Johnson County, TX",64359,1479
05000US48253,"Jones County, TX",50344,6164
05000US48255,"Karnes County, TX",56127,3429
05000US48257,"Kaufman County, TX",70107,2360
05000US48259,"Kendall County, TX",84747,6682
05000US48261,"Kenedy County, TX",38021,7366
05000US48263,"Kent County, TX",44688,19422
05000US48265,"Kerr County, TX",55990,2968
05000US48267,"Kimble County, TX",43328,5483
05000US48269,"King County, TX",52083,25452
05000US48271,"Kinney County, TX",26738,13897
05000US48273,"Kleberg County, TX",43730,2990
05000US48275,"Knox County, TX",48798,9116
05000US48277,"Lamar County, TX",45117,2599
05000US48279,"Lamb County, TX",45111,4146
05000US48281,"Lampasas County, TX",60772,3487
05000US48283,"La Salle County, TX",50151,9616
05000US48285,"Lavaca County, TX",54403,3077
05000US48287,"Lee County, TX",54744,4842
05000US48289,"Leon County, TX",43045,3143
05000US48291,"Liberty County, TX",51494,1966
05000US48293,"Limestone County, TX",44418,3107
05000US48295,"Lipscomb County, TX",59091,7224
05000US48297,"Live Oak County, TX",53848,5956
05000US48299,"Llano County, TX",53411,3927
05000US48301,"Loving County, TX",83750,65791
05000US48303,"Lubbock County, TX",52429,1442
05000US48305,"Lynn County, TX",43382,3623
05000US48307,"McCulloch County, TX",47707,6376
05000US48309,"McLennan County, TX",49778,1238
05000US48311,"McMullen County, TX",62000,11172
05000US48313,"Madison County, TX",52664,3554
05000US48315,"Marion County, TX",37662,3948
05000US48317,"Martin County, TX",66610,9967
05000US48319,"Mason County, TX",42276,7116
05000US48321,"Matagorda County, TX",48913,3593
05000US48323,"Maverick County, TX",39625,3109
05000US48325,"Medina County, TX",62599,2733
05000US48327,"Menard County, TX",36395,4341
05000US48329,"Midland County, TX",79421,2959
05000US48331,"Milam County, TX",47902,4125
05000US48333,"Mills County, TX",49306,5616
05000US48335,"Mitchell County, TX",51492,10578
05000US48337,"Montague County, TX",51765,3746
05000US48339,"Montgomery County, TX",80902,1599
05000US48341,"Moore County, TX",54871,2501
05000US48343,"Morris County, TX",41359,4075
05000US48345,"Motley County, TX",43859,8545
05000US48347,"Nacogdoches County, TX",44847,2727
05000US48349,"Navarro County, TX",48529,2943
05000US48351,"Newton County, TX",40101,5199
05000US48353,"Nolan County, TX",45537,2459
05000US48355,"Nueces County, TX",55919,1195
05000US48357,"Ochiltree County, TX",50464,4050
05000US48359,"Oldham County, TX",64545,5900
05000US48361,"Orange County, TX",59399,3030
05000US48363,"Palo Pinto County, TX",50154,3374
05000US48365,"Panola County, TX",52982,3841
05000US48367,"Parker County, TX",77503,3035
05000US48369,"Parmer County, TX",55359,4048
05000US48371,"Pecos County, TX",52397,6813
05000US48373,"Polk County, TX",49279,3181
05000US48375,"Potter County, TX",42528,1234
05000US48377,"Presidio County, TX",25098,2875
05000US48379,"Rains County, TX",51579,5978
05000US48381,"Randall County, TX",68261,2408
05000US48383,"Reagan County, TX",74868,9457
05000US48385,"Real County, TX",35862,6643
05000US48387,"Red River County, TX",39142,3392
05000US48389,"Reeves County, TX",53311,10059
05000US48391,"Refugio County, TX",50076,3900
05000US48393,"Roberts County, TX",68750,12397
05000US48395,"Robertson County, TX",52928,7854
05000US48397,"Rockwall County, TX",100920,4011
05000US48399,"Runnels County, TX",44940,3399
05000US48401,"Rusk County, TX",55234,2725
05000US48403,"Sabine County, TX",34992,3967
05000US48405,"San Augustine County, TX",40353,4663
05000US48407,"San Jacinto County, TX",41614,3187
05000US48409,"San Patricio County, TX",56556,2827
05000US48411,"San Saba County, TX",45083,7260
05000US48413,"Schleicher County, TX",53229,16132
05000US48415,"Scurry County, TX",54326,6585
05000US48417,"Shackelford County, TX",46935,6544
05000US48419,"Shelby County, TX",42522,3515
05000US48421,"Sherman County, TX",51926,6364
05000US48423,"Smith County, TX",56810,1866
05000US48425,"Somervell County, TX",60632,5633
05000US48427,"Starr County, TX",30387,2246
05000US48429,"Stephens County, TX",46232,3485
05000US48431,"Sterling County, TX",59868,15815
05000US48433,"Stonewall County, TX",51250,8337
05000US48435,"Sutton County, TX",54306,10852
05000US48437,"Swisher County, TX",39771,3443
05000US48439,"Tarrant County, TX",67700,579
05000US48441,"Taylor County, TX",53143,2033
05000US48443,"Terrell County, TX",43208,6984
05000US48445,"Terry County, TX",44627,5133
05000US48447,"Throckmorton County, TX",40000,12424
05000US48449,"Titus County, TX",50196,2579
05000US48451,"Tom Green County, TX",53903,2533
05000US48453,"Travis County, TX",75887,748
05000US48455,"Trinity County, TX",41357,2927
05000US48457,"Tyler County, TX",44497,4713
05000US48459,"Upshur County, TX",52162,3743
05000US48461,"Upton County, TX",52171,7059
05000US48463,"Uvalde County, TX",41679,2973
05000US48465,"Val Verde County, TX",46147,2523
05000US48467,"Van Zandt County, TX",54654,2146
05000US48469,"Victoria County, TX",56834,2750
05000US48471,"Walker County, TX",43742,1765
05000US48473,"Waller County, TX",59642,4433
05000US48475,"Ward County, TX",62986,8835
05000US48477,"Washington County, TX",54971,4622
05000US48479,"Webb County, TX",46475,1679
05000US48481,"Wharton County, TX",48310,3139
05000US48483,"Wheeler County, TX",49315,5048
05000US48485,"Wichita County, TX",48650,1474
05000US48487,"Wilbarger County, TX",45302,5723
05000US48489,"Willacy County, TX",35521,4216
05000US48491,"Williamson County, TX",87337,1047
05000US48493,"Wilson County, TX",76692,4898
05000US48495,"Winkler County, TX",60366,4789
05000US48497,"Wise County, TX",64536,2120
05000US48499,"Wood County, TX",53394,2005
05000US48501,"Yoakum County, TX",70005,6389
05000US48503,"Young County, TX",50635,6966
05000US48505,"Zapata County, TX",33952,5328
05000US48507,"Zavala County, TX",34459,3213
05000US49001,"Beaver County, UT",55221,7694
05000US49003,"Box Elder County, UT",62233,2009
05000US49005,"Cache County, UT",59038,1872
05000US49007,"Carbon County, UT",51158,2215
05000US49009,"Daggett County, UT",75417,29289
05000US49011,"Davis County, UT",83310,1427
05000US49013,"Duchesne County, UT",63224,2550
05000US49015,"Emery County, UT",55554,2873
05000US49017,"Garfield County, UT",54565,8867
05000US49019,"Grand County, UT",51557,2991
05000US49021,"Iron County, UT",51807,2936
05000US49023,"Juab County, UT",61463,4155
05000US49025,"Kane County, UT",47044,5457
05000US49027,"Millard County, UT",62242,4893
05000US49029,"Morgan County, UT",91341,2110
05000US49031,"Piute County, UT",42813,7425
05000US49033,"Rich County, UT",57902,8881
05000US49035,"Salt Lake County, UT",74865,774
05000US49037,"San Juan County, UT",45394,3022
05000US49039,"Sanpete County, UT",53838,2852
05000US49041,"Sevier County, UT",54799,2629
05000US49043,"Summit County, UT",102958,5613
05000US49045,"Tooele County, UT",74562,2555
05000US49047,"Uintah County, UT",65264,3930
05000US49049,"Utah County, UT",74665,868
05000US49051,"Wasatch County, UT",85166,7355
05000US49053,"Washington County, UT",59839,1736
05000US49055,"Wayne County, UT",44245,3098
05000US49057,"Weber County, UT",67244,1291
05000US50001,"Addison County, VT",68825,3253
05000US50003,"Bennington County, VT",56183,3305
05000US50005,"Caledonia County, VT",50563,2497
05000US50007,"Chittenden County, VT",73647,2249
05000US50009,"Essex County, VT",44349,3355
05000US50011,"Franklin County, VT",65485,2094
05000US50013,"Grand Isle County, VT",71587,6623
05000US50015,"Lamoille County, VT",64003,2777
05000US50017,"Orange County, VT",60925,1966
05000US50019,"Orleans County, VT",49168,2021
05000US50021,"Rutland County, VT",56139,1883
05000US50023,"Washington County, VT",62791,2283
05000US50025,"Windham County, VT",51985,2160
05000US50027,"Windsor County, VT",60987,2083
05000US51001,"Accomack County, VA",46073,4026
05000US51003,"Albemarle County, VA",79880,2894
05000US51005,"Alleghany County, VA",47673,3458
05000US51007,"Amelia County, VA",57946,6485
05000US51009,"Amherst County, VA",52888,2644
05000US51011,"Appomattox County, VA",58696,5827
05000US51013,"Arlington County, VA",120071,2064
05000US51015,"Augusta County, VA",62711,2088
05000US51017,"Bath County, VA",49738,6556
05000US51019,"Bedford County, VA",64199,2828
05000US51021,"Bland County, VA",48531,5553
05000US51023,"Botetourt County, VA",71110,2521
05000US51025,"Brunswick County, VA",44434,3005
05000US51027,"Buchanan County, VA",31956,2650
05000US51029,"Buckingham County, VA",49025,3378
05000US51031,"Campbell County, VA",49664,2671
05000US51033,"Caroline County, VA",65103,3156
05000US51035,"Carroll County, VA",44835,3148
05000US51036,"Charles City County, VA",57198,5222
05000US51037,"Charlotte County, VA",40573,3373
05000US51041,"Chesterfield County, VA",82599,1297
05000US51043,"Clarke County, VA",80026,7504
05000US51045,"Craig County, VA",55708,10950
05000US51047,"Culpeper County, VA",77935,4199
05000US51049,"Cumberland County, VA",47469,6180
05000US51051,"Dickenson County, VA",29932,2883
05000US51053,"Dinwiddie County, VA",60346,3637
05000US51057,"Essex County, VA",51954,5555
05000US51059,"Fairfax County, VA",124831,1281
05000US51061,"Fauquier County, VA",100783,4850
05000US51063,"Floyd County, VA",51521,4541
05000US51065,"Fluvanna County, VA",76873,3118
05000US51067,"Franklin County, VA",56254,3884
05000US51069,"Frederick County, VA",78002,3019
05000US51071,"Giles County, VA",54520,2728
05000US51073,"Gloucester County, VA",70537,5663
05000US51075,"Goochland County, VA",93994,7165
05000US51077,"Grayson County, VA",36544,3204
05000US51079,"Greene County, VA",67398,5919
05000US51081,"Greensville County, VA",50300,4195
05000US51083,"Halifax County, VA",42669,2071
05000US51085,"Hanover County, VA",89390,2017
05000US51087,"Henrico County, VA",70307,1281
05000US51089,"Henry County, VA",37952,1900
05000US51091,"Highland County, VA",48587,4703
05000US51093,"Isle of Wight County, VA",73991,3862
05000US51095,"James City County, VA",87678,3010
05000US51097,"King and Queen County, VA",63982,7614
05000US51099,"King George County, VA",94274,4294
05000US51101,"King William County, VA",66987,6191
05000US51103,"Lancaster County, VA",53711,9463
05000US51105,"Lee County, VA",32888,3103
05000US51107,"Loudoun County, VA",142299,2089
05000US51109,"Louisa County, VA",60975,3917
05000US51111,"Lunenburg County, VA",44303,3641
05000US51113,"Madison County, VA",57895,4788
05000US51115,"Mathews County, VA",64237,13799
05000US51117,"Mecklenburg County, VA",43207,3636
05000US51119,"Middlesex County, VA",57438,4008
05000US51121,"Montgomery County, VA",57977,2295
05000US51125,"Nelson County, VA",64313,9548
05000US51127,"New Kent County, VA",87904,6962
05000US51131,"Northampton County, VA",47227,4234
05000US51133,"Northumberland County, VA",62632,7771
05000US51135,"Nottoway County, VA",45535,3015
05000US51137,"Orange County, VA",71548,4910
05000US51139,"Page County, VA",51792,3898
05000US51141,"Patrick County, VA",43073,3723
05000US51143,"Pittsylvania County, VA",47690,1810
05000US51145,"Powhatan County, VA",89090,7595
05000US51147,"Prince Edward County, VA",47202,5147
05000US51149,"Prince George County, VA",71912,3851
05000US51153,"Prince William County, VA",107132,1725
05000US51155,"Pulaski County, VA",53866,2346
05000US51157,"Rappahannock County, VA",74284,4172
05000US51159,"Richmond County, VA",49517,5449
05000US51161,"Roanoke County, VA",68948,2007
05000US51163,"Rockbridge County, VA",54600,3809
05000US51165,"Rockingham County, VA",61864,1904
05000US51167,"Russell County, VA",39758,2056
05000US51169,"Scott County, VA",39820,2257
05000US51171,"Shenandoah County, VA",57252,2919
05000US51173,"Smyth County, VA",40932,2763
05000US51175,"Southampton County, VA",61348,6838
05000US51177,"Spotsylvania County, VA",88628,2299
05000US51179,"Stafford County, VA",111108,2778
05000US51181,"Surry County, VA",57962,4803
05000US51183,"Sussex County, VA",49487,3717
05000US51185,"Tazewell County, VA",42099,2914
05000US51187,"Warren County, VA",69116,3087
05000US51191,"Washington County, VA",48495,3589
05000US51193,"Westmoreland County, VA",53853,3698
05000US51195,"Wise County, VA",38888,2697
05000US51197,"Wythe County, VA",49364,2653
05000US51199,"York County, VA",92069,3645
05000US51510,"Alexandria city, VA",100939,2888
05000US51520,"Bristol city, VA",37500,3053
05000US51530,"Buena Vista city, VA",32455,10103
05000US51540,"Charlottesville city, VA",59471,4106
05000US51550,"Chesapeake city, VA",78640,2645
05000US51570,"Colonial Heights city, VA",54550,4946
05000US51580,"Covington city, VA",40655,3634
05000US51590,"Danville city, VA",37203,2086
05000US51595,"Emporia city, VA",27063,5323
05000US51600,"Fairfax city, VA",116979,7777
05000US51610,"Falls Church city, VA",127610,16144
05000US51620,"Franklin city, VA",40417,8465
05000US51630,"Fredericksburg city, VA",65641,5784
05000US51640,"Galax city, VA",33575,2284
05000US51650,"Hampton city, VA",56287,1252
05000US51660,"Harrisonburg city, VA",46679,2567
05000US51670,"Hopewell city, VA",39030,4278
05000US51678,"Lexington city, VA",42632,9155
05000US51680,"Lynchburg city, VA",46409,2881
05000US51683,"Manassas city, VA",81493,3858
05000US51685,"Manassas Park city, VA",88046,8779
05000US51690,"Martinsville city, VA",34371,4099
05000US51700,"Newport News city, VA",53215,1607
05000US51710,"Norfolk city, VA",51590,1086
05000US51720,"Norton city, VA",29000,7753
05000US51730,"Petersburg city, VA",38679,2160
05000US51735,"Poquoson city, VA",97118,4408
05000US51740,"Portsmouth city, VA",52175,1675
05000US51750,"Radford city, VA",36297,4415
05000US51760,"Richmond city, VA",47250,1316
05000US51770,"Roanoke city, VA",44230,1434
05000US51775,"Salem city, VA",57165,3209
05000US51790,"Staunton city, VA",52611,2847
05000US51800,"Suffolk city, VA",74884,2756
05000US51810,"Virginia Beach city, VA",76610,1188
05000US51820,"Waynesboro city, VA",45011,6218
05000US51830,"Williamsburg city, VA",57463,5298
05000US51840,"Winchester city, VA",58818,4511
05000US53001,"Adams County, WA",48294,5600
05000US53003,"Asotin County, WA",53715,3061
05000US53005,"Benton County, WA",69023,1606
05000US53007,"Chelan County, WA",58795,2004
05000US53009,"Clallam County, WA",52192,1968
05000US53011,"Clark County, WA",75253,1323
05000US53013,"Columbia County, WA",53423,7872
05000US53015,"Cowlitz County, WA",54506,1908
05000US53017,"Douglas County, WA",62951,3397
05000US53019,"Ferry County, WA",41939,4193
05000US53021,"Franklin County, WA",63584,2180
05000US53023,"Garfield County, WA",55900,9592
05000US53025,"Grant County, WA",55556,2420
05000US53027,"Grays Harbor County, WA",51240,2489
05000US53029,"Island County, WA",68604,1923
05000US53031,"Jefferson County, WA",55127,3855
05000US53033,"King County, WA",94974,726
05000US53035,"Kitsap County, WA",75411,1403
05000US53037,"Kittitas County, WA",56004,2556
05000US53039,"Klickitat County, WA",55773,4895
05000US53041,"Lewis County, WA",53484,1685
05000US53043,"Lincoln County, WA",54631,4499
05000US53045,"Mason County, WA",57634,2177
05000US53047,"Okanogan County, WA",47240,2101
05000US53049,"Pacific County, WA",46733,3023
05000US53051,"Pend Oreille County, WA",50591,3080
05000US53053,"Pierce County, WA",72113,833
05000US53055,"San Juan County, WA",63622,1905
05000US53057,"Skagit County, WA",67028,1786
05000US53059,"Skamania County, WA",65181,4118
05000US53061,"Snohomish County, WA",86691,820
05000US53063,"Spokane County, WA",56904,952
05000US53065,"Stevens County, WA",51775,1729
05000US53067,"Thurston County, WA",72003,1398
05000US53069,"Wahkiakum County, WA",53227,7419
05000US53071,"Walla Walla County, WA",57858,3778
05000US53073,"Whatcom County, WA",62984,1391
05000US53075,"Whitman County, WA",42745,2318
05000US53077,"Yakima County, WA",51637,1030
05000US54001,"Barbour County, WV",38459,4015
05000US54003,"Berkeley County, WV",62515,1954
05000US54005,"Boone County, WV",40739,2817
05000US54007,"Braxton County, WV",41466,4728
05000US54009,"Brooke County, WV",51496,4518
05000US54011,"Cabell County, WV",40028,1580
05000US54013,"Calhoun County, WV",38382,5756
05000US54015,"Clay County, WV",35024,4796
05000US54017,"Doddridge County, WV",45545,5363
05000US54019,"Fayette County, WV",41394,2420
05000US54021,"Gilmer County, WV",42636,4710
05000US54023,"Grant County, WV",42216,4645
05000US54025,"Greenbrier County, WV",40200,3180
05000US54027,"Hampshire County, WV",47857,3856
05000US54029,"Hancock County, WV",45763,2003
05000US54031,"Hardy County, WV",47438,5942
05000US54033,"Harrison County, WV",53022,1879
05000US54035,"Jackson County, WV",47837,4500
05000US54037,"Jefferson County, WV",80430,3750
05000US54039,"Kanawha County, WV",46639,1984
05000US54041,"Lewis County, WV",39908,3220
05000US54043,"Lincoln County, WV",42345,6842
05000US54045,"Logan County, WV",36168,3309
05000US54047,"McDowell County, WV",27682,1897
05000US54049,"Marion County, WV",50305,1689
05000US54051,"Marshall County, WV",48557,3600
05000US54053,"Mason County, WV",46078,5382
05000US54055,"Mercer County, WV",40784,1908
05000US54057,"Mineral County, WV",49936,3501
05000US54059,"Mingo County, WV",32764,4039
05000US54061,"Monongalia County, WV",52455,1803
05000US54063,"Monroe County, WV",38540,5847
05000US54065,"Morgan County, WV",51745,5772
05000US54067,"Nicholas County, WV",40086,1793
05000US54069,"Ohio County, WV",50584,2165
05000US54071,"Pendleton County, WV",42312,2815
05000US54073,"Pleasants County, WV",56838,11594
05000US54075,"Pocahontas County, WV",41882,4345
05000US54077,"Preston County, WV",51888,3735
05000US54079,"Putnam County, WV",60097,5229
05000US54081,"Raleigh County, WV",43748,2224
05000US54083,"Randolph County, WV",43320,3147
05000US54085,"Ritchie County, WV",43577,3564
05000US54087,"Roane County, WV",37373,3397
05000US54089,"Summers County, WV",38187,2267
05000US54091,"Taylor County, WV",48578,4028
05000US54093,"Tucker County, WV",49118,2393
05000US54095,"Tyler County, WV",43087,5371
05000US54097,"Upshur County, WV",40322,3078
05000US54099,"Wayne County, WV",37988,2884
05000US54101,"Webster County, WV",34927,5179
05000US54103,"Wetzel County, WV",43107,2433
05000US54105,"Wirt County, WV",46048,7760
05000US54107,"Wood County, WV",47321,1568
05000US54109,"Wyoming County, WV",42332,3567
05000US55001,"Adams County, WI",46369,1834
05000US55003,"Ashland County, WI",42510,2858
05000US55005,"Barron County, WI",52703,2104
05000US55007,"Bayfield County, WI",56096,1877
05000US55009,"Brown County, WI",62340,1112
05000US55011,"Buffalo County, WI",57829,1873
05000US55013,"Burnett County, WI",52672,1388
05000US55015,"Calumet County, WI",75814,2425
05000US55017,"Chippewa County, WI",59742,1759
05000US55019,"Clark County, WI",54012,1223
05000US55021,"Columbia County, WI",68005,2143
05000US55023,"Crawford County, WI",50595,2414
05000US55025,"Dane County, WI",73893,1040
05000US55027,"Dodge County, WI",60652,1263
05000US55029,"Door County, WI",61560,2056
05000US55031,"Douglas County, WI",53986,1729
05000US55033,"Dunn County, WI",58783,2604
05000US55035,"Eau Claire County, WI",59476,1676
05000US55037,"Florence County, WI",52181,3397
05000US55039,"Fond du Lac County, WI",62391,1327
05000US55041,"Forest County, WI",45536,2231
05000US55043,"Grant County, WI",54800,1264
05000US55045,"Green County, WI",64502,1979
05000US55047,"Green Lake County, WI",55075,1675
05000US55049,"Iowa County, WI",64124,2695
05000US55051,"Iron County, WI",43798,3501
05000US55053,"Jackson County, WI",53650,2661
05000US55055,"Jefferson County, WI",66291,1974
05000US55057,"Juneau County, WI",53490,1535
05000US55059,"Kenosha County, WI",63733,1216
05000US55061,"Kewaunee County, WI",66192,2923
05000US55063,"La Crosse County, WI",57882,1887
05000US55065,"Lafayette County, WI",60691,2131
05000US55067,"Langlade County, WI",49491,3659
05000US55069,"Lincoln County, WI",58541,2303
05000US55071,"Manitowoc County, WI",56612,1605
05000US55073,"Marathon County, WI",62633,1274
05000US55075,"Marinette County, WI",50330,1525
05000US55077,"Marquette County, WI",52288,1771
05000US55078,"Menominee County, WI",40921,7327
05000US55079,"Milwaukee County, WI",50606,554
05000US55081,"Monroe County, WI",59587,2245
05000US55083,"Oconto County, WI",60908,2274
05000US55085,"Oneida County, WI",56852,2381
05000US55087,"Outagamie County, WI",65572,1317
05000US55089,"Ozaukee County, WI",85215,2131
05000US55091,"Pepin County, WI",54583,3259
05000US55093,"Pierce County, WI",72323,3310
05000US55095,"Polk County, WI",59994,1285
05000US55097,"Portage County, WI",58853,1840
05000US55099,"Price County, WI",47956,1604
05000US55101,"Racine County, WI",61336,1392
05000US55103,"Richland County, WI",51947,2141
05000US55105,"Rock County, WI",57875,1625
05000US55107,"Rusk County, WI",47532,2276
05000US55109,"St. Croix County, WI",84756,2051
05000US55111,"Sauk County, WI",59943,1719
05000US55113,"Sawyer County, WI",47714,2092
05000US55115,"Shawano County, WI",56531,1985
05000US55117,"Sheboygan County, WI",60696,1512
05000US55119,"Taylor County, WI",53020,1326
05000US55121,"Trempealeau County, WI",58548,1500
05000US55123,"Vernon County, WI",52459,1435
05000US55125,"Vilas County, WI",47072,1662
05000US55127,"Walworth County, WI",63776,1732
05000US55129,"Washburn County, WI",50280,1416
05000US55131,"Washington County, WI",77663,1968
05000US55133,"Waukesha County, WI",87277,1110
05000US55135,"Waupaca County, WI",58693,2155
05000US55137,"Waushara County, WI",52810,1345
05000US55139,"Winnebago County, WI",58543,1456
05000US55141,"Wood County, WI",54913,1192
05000US56001,"Albany County, WY",49322,2791
05000US56003,"Big Horn County, WY",52804,3881
05000US56005,"Campbell County, WY",82659,2821
05000US56007,"Carbon County, WY",60161,4500
05000US56009,"Converse County, WY",69647,9208
05000US56011,"Crook County, WY",65132,6116
05000US56013,"Fremont County, WY",55896,2381
05000US56015,"Goshen County, WY",54289,4526
05000US56017,"Hot Springs County, WY",51413,7332
05000US56019,"Johnson County, WY",58132,6586
05000US56021,"Laramie County, WY",66910,3107
05000US56023,"Lincoln County, WY",66964,4020
05000US56025,"Natrona County, WY",62772,2078
05000US56027,"Niobrara County, WY",39150,5442
05000US56029,"Park County, WY",63582,2694
05000US56031,"Platte County, WY",50903,8844
05000US56033,"Sheridan County, WY",60807,3095
05000US56035,"Sublette County, WY",77403,6159
05000US56037,"Sweetwater County, WY",74843,3334
05000US56039,"Teton County, WY",84678,8230
05000US56041,"Uinta County, WY",63403,4030
05000US56043,"Washakie County, WY",54158,3877
05000US56045,"Weston County, WY",57031,9957
05000US72001,"Adjuntas Municipio, PR",14012,1363
05000US72003,"Aguada Municipio, PR",16738,1260
05000US72005,"Aguadilla Municipio, PR",16269,955
05000US72007,"Aguas Buenas Municipio, PR",19279,2824
05000US72009,"Aibonito Municipio, PR",20521,1842
05000US72011,"A̱asco Municipio, PR",19919,1785
05000US72013,"Arecibo Municipio, PR",18647,1014
05000US72015,"Arroyo Municipio, PR",17570,2630
05000US72017,"Barceloneta Municipio, PR",17154,1861
