geoid,name,B19083001,"B19083001, Error"
05000US40023,"Choctaw County, OK",0.4877,0.0185
05000US40025,"Cimarron County, OK",0.4812,0.0748
05000US40027,"Cleveland County, OK",0.4344,0.0089
05000US40029,"Coal County, OK",0.4976,0.0644
05000US40031,"Comanche County, OK",0.4456,0.0149
05000US40033,"Cotton County, OK",0.436,0.029
05000US40035,"Craig County, OK",0.4241,0.0189
05000US40037,"Creek County, OK",0.4483,0.0109
05000US40039,"Custer County, OK",0.4678,0.0283
05000US40041,"Delaware County, OK",0.4632,0.017
05000US40043,"Dewey County, OK",0.47,0.0378
05000US40045,"Ellis County, OK",0.4387,0.0296
05000US40047,"Garfield County, OK",0.4467,0.0162
05000US40049,"Garvin County, OK",0.4435,0.0163
05000US40051,"Grady County, OK",0.4475,0.0218
05000US40053,"Grant County, OK",0.391,0.0321
05000US40055,"Greer County, OK",0.4345,0.032
05000US40057,"Harmon County, OK",0.4537,0.0353
05000US40059,"Harper County, OK",0.4102,0.045
05000US40061,"Haskell County, OK",0.4466,0.019
05000US40063,"Hughes County, OK",0.4744,0.0347
05000US40065,"Jackson County, OK",0.4397,0.0226
05000US40067,"Jefferson County, OK",0.5181,0.0597
05000US40069,"Johnston County, OK",0.4354,0.0311
05000US40071,"Kay County, OK",0.457,0.0139
05000US40073,"Kingfisher County, OK",0.4798,0.033
05000US40075,"Kiowa County, OK",0.4592,0.0227
05000US40077,"Latimer County, OK",0.4874,0.0318
05000US40079,"Le Flore County, OK",0.4497,0.0125
05000US40081,"Lincoln County, OK",0.4446,0.0186
05000US40083,"Logan County, OK",0.4628,0.0176
05000US40085,"Love County, OK",0.4077,0.022
05000US40087,"McClain County, OK",0.4221,0.0312
05000US40089,"McCurtain County, OK",0.4557,0.0119
05000US40091,"McIntosh County, OK",0.4593,0.0207
05000US40093,"Major County, OK",0.4308,0.0246
05000US40095,"Marshall County, OK",0.4354,0.0348
05000US40097,"Mayes County, OK",0.4319,0.0168
05000US40099,"Murray County, OK",0.433,0.0269
05000US40101,"Muskogee County, OK",0.4877,0.0168
05000US40103,"Noble County, OK",0.4264,0.0274
05000US40105,"Nowata County, OK",0.4166,0.0146
05000US40107,"Okfuskee County, OK",0.4585,0.0198
05000US40109,"Oklahoma County, OK",0.4911,0.0051
05000US40111,"Okmulgee County, OK",0.4702,0.0281
05000US40113,"Osage County, OK",0.4431,0.0132
05000US40115,"Ottawa County, OK",0.4474,0.0099
05000US40117,"Pawnee County, OK",0.4356,0.0194
05000US40119,"Payne County, OK",0.5208,0.0176
05000US40121,"Pittsburg County, OK",0.4578,0.016
05000US40123,"Pontotoc County, OK",0.4503,0.0167
05000US40125,"Pottawatomie County, OK",0.4498,0.0159
05000US40127,"Pushmataha County, OK",0.4864,0.0228
05000US40129,"Roger Mills County, OK",0.5526,0.1008
05000US40131,"Rogers County, OK",0.4233,0.0111
05000US40133,"Seminole County, OK",0.4471,0.0121
05000US40135,"Sequoyah County, OK",0.4374,0.0135
05000US40137,"Stephens County, OK",0.45,0.0131
05000US40139,"Texas County, OK",0.3852,0.0193
05000US40141,"Tillman County, OK",0.443,0.0293
05000US40143,"Tulsa County, OK",0.4859,0.0047
05000US40145,"Wagoner County, OK",0.4048,0.0092
05000US40147,"Washington County, OK",0.4708,0.0137
05000US40149,"Washita County, OK",0.4259,0.025
05000US40151,"Woods County, OK",0.4382,0.0304
05000US40153,"Woodward County, OK",0.4279,0.0405
05000US41001,"Baker County, OR",0.4528,0.0265
05000US41003,"Benton County, OR",0.4801,0.0146
05000US41005,"Clackamas County, OR",0.4457,0.0066
05000US41007,"Clatsop County, OR",0.4121,0.0141
05000US41009,"Columbia County, OR",0.4357,0.0216
05000US41011,"Coos County, OR",0.4612,0.0204
05000US41013,"Crook County, OR",0.4187,0.0276
05000US41015,"Curry County, OR",0.4439,0.0266
05000US41017,"Deschutes County, OR",0.4431,0.0111
05000US41019,"Douglas County, OR",0.4397,0.0153
05000US41021,"Gilliam County, OR",0.3769,0.0308
05000US41023,"Grant County, OR",0.441,0.0273
05000US41025,"Harney County, OR",0.4314,0.0259
05000US41027,"Hood River County, OR",0.4357,0.0393
05000US41029,"Jackson County, OR",0.4662,0.0131
05000US41031,"Jefferson County, OR",0.4364,0.0279
05000US41033,"Josephine County, OR",0.4513,0.0145
05000US41035,"Klamath County, OR",0.4485,0.0157
05000US41037,"Lake County, OR",0.4506,0.0271
05000US41039,"Lane County, OR",0.4665,0.0082
05000US41041,"Lincoln County, OR",0.4455,0.0156
05000US41043,"Linn County, OR",0.4213,0.016
05000US41045,"Malheur County, OR",0.4414,0.0183
05000US41047,"Marion County, OR",0.4265,0.009
05000US41049,"Morrow County, OR",0.3983,0.0228
05000US41051,"Multnomah County, OR",0.4701,0.0042
05000US41053,"Polk County, OR",0.4292,0.0158
05000US41055,"Sherman County, OR",0.4464,0.0575
05000US41057,"Tillamook County, OR",0.4248,0.0265
05000US41059,"Umatilla County, OR",0.4319,0.0157
05000US41061,"Union County, OR",0.4372,0.019
05000US41063,"Wallowa County, OR",0.4551,0.0263
05000US41065,"Wasco County, OR",0.4141,0.0228
05000US41067,"Washington County, OR",0.4257,0.0048
05000US41069,"Wheeler County, OR",0.3839,0.0259
05000US41071,"Yamhill County, OR",0.4461,0.0156
05000US42001,"Adams County, PA",0.3945,0.0079
05000US42003,"Allegheny County, PA",0.4852,0.0034
05000US42005,"Armstrong County, PA",0.4181,0.0071
05000US42007,"Beaver County, PA",0.425,0.008
05000US42009,"Bedford County, PA",0.4138,0.0102
05000US42011,"Berks County, PA",0.4398,0.0058
05000US42013,"Blair County, PA",0.4482,0.012
05000US42015,"Bradford County, PA",0.4389,0.0185
05000US42017,"Bucks County, PA",0.4499,0.0047
05000US42019,"Butler County, PA",0.4414,0.0077
05000US42021,"Cambria County, PA",0.4348,0.0086
05000US42023,"Cameron County, PA",0.4071,0.0205
05000US42025,"Carbon County, PA",0.4188,0.0192
05000US42027,"Centre County, PA",0.472,0.0114
05000US42029,"Chester County, PA",0.4614,0.0062
05000US42031,"Clarion County, PA",0.4373,0.0144
05000US42033,"Clearfield County, PA",0.4222,0.0134
05000US42035,"Clinton County, PA",0.4339,0.0247
05000US42037,"Columbia County, PA",0.4544,0.0115
05000US42039,"Crawford County, PA",0.4317,0.0122
05000US42041,"Cumberland County, PA",0.4233,0.0074
05000US42043,"Dauphin County, PA",0.4511,0.009
05000US42045,"Delaware County, PA",0.4837,0.007
05000US42047,"Elk County, PA",0.403,0.0131
05000US42049,"Erie County, PA",0.4568,0.0069
05000US42051,"Fayette County, PA",0.4681,0.0116
05000US42053,"Forest County, PA",0.392,0.0234
05000US42055,"Franklin County, PA",0.4126,0.0135
05000US42057,"Fulton County, PA",0.406,0.0148
05000US42059,"Greene County, PA",0.4453,0.0153
05000US42061,"Huntingdon County, PA",0.414,0.0112
05000US42063,"Indiana County, PA",0.4553,0.013
05000US42065,"Jefferson County, PA",0.4223,0.0083
05000US42067,"Juniata County, PA",0.4075,0.0198
05000US42069,"Lackawanna County, PA",0.4624,0.0081
05000US42071,"Lancaster County, PA",0.4324,0.0064
05000US42073,"Lawrence County, PA",0.4622,0.0124
05000US42075,"Lebanon County, PA",0.4034,0.009
05000US42077,"Lehigh County, PA",0.457,0.0079
05000US42079,"Luzerne County, PA",0.449,0.0068
05000US42081,"Lycoming County, PA",0.4278,0.0089
05000US42083,"McKean County, PA",0.4554,0.0205
05000US42085,"Mercer County, PA",0.4323,0.0113
05000US42087,"Mifflin County, PA",0.4121,0.0164
05000US42089,"Monroe County, PA",0.4208,0.0107
05000US42091,"Montgomery County, PA",0.4671,0.0047
05000US42093,"Montour County, PA",0.4893,0.0249
05000US42095,"Northampton County, PA",0.4369,0.0066
05000US42097,"Northumberland County, PA",0.4338,0.0104
05000US42099,"Perry County, PA",0.4023,0.012
05000US42101,"Philadelphia County, PA",0.5182,0.0037
05000US42103,"Pike County, PA",0.4291,0.0152
05000US42105,"Potter County, PA",0.4288,0.0169
05000US42107,"Schuylkill County, PA",0.4303,0.0086
05000US42109,"Snyder County, PA",0.4132,0.0152
05000US42111,"Somerset County, PA",0.424,0.0113
05000US42113,"Sullivan County, PA",0.4362,0.0202
05000US42115,"Susquehanna County, PA",0.4463,0.0109
05000US42117,"Tioga County, PA",0.4185,0.0106
05000US42119,"Union County, PA",0.4563,0.0266
05000US42121,"Venango County, PA",0.4237,0.0145
05000US42123,"Warren County, PA",0.4253,0.0151
05000US42125,"Washington County, PA",0.456,0.0087
05000US42127,"Wayne County, PA",0.4179,0.0159
05000US42129,"Westmoreland County, PA",0.4462,0.006
05000US42131,"Wyoming County, PA",0.4101,0.0142
05000US42133,"York County, PA",0.4142,0.006
05000US44001,"Bristol County, RI",0.4932,0.0198
05000US44003,"Kent County, RI",0.4404,0.0111
05000US44005,"Newport County, RI",0.4805,0.0165
05000US44007,"Providence County, RI",0.4726,0.0057
05000US44009,"Washington County, RI",0.4398,0.012
05000US45001,"Abbeville County, SC",0.479,0.0269
05000US45003,"Aiken County, SC",0.455,0.0112
05000US45005,"Allendale County, SC",0.5028,0.0297
05000US45007,"Anderson County, SC",0.457,0.0106
05000US45009,"Bamberg County, SC",0.4499,0.0226
05000US45011,"Barnwell County, SC",0.4741,0.0249
05000US45013,"Beaufort County, SC",0.4765,0.014
05000US45015,"Berkeley County, SC",0.4198,0.0092
05000US45017,"Calhoun County, SC",0.4741,0.0347
05000US45019,"Charleston County, SC",0.5052,0.0071
05000US45021,"Cherokee County, SC",0.478,0.0222
05000US45023,"Chester County, SC",0.4619,0.0192
05000US45025,"Chesterfield County, SC",0.4377,0.0232
05000US45027,"Clarendon County, SC",0.4993,0.0264
05000US45029,"Colleton County, SC",0.4572,0.0202
05000US45031,"Darlington County, SC",0.4765,0.0143
05000US45033,"Dillon County, SC",0.4974,0.0264
05000US45035,"Dorchester County, SC",0.428,0.0114
05000US45037,"Edgefield County, SC",0.4841,0.0261
05000US45039,"Fairfield County, SC",0.4931,0.0283
05000US45041,"Florence County, SC",0.4843,0.0144
05000US45043,"Georgetown County, SC",0.5044,0.0178
05000US45045,"Greenville County, SC",0.4671,0.0066
05000US45047,"Greenwood County, SC",0.4785,0.02
05000US45049,"Hampton County, SC",0.4132,0.0208
05000US45051,"Horry County, SC",0.4442,0.0085
05000US45053,"Jasper County, SC",0.4589,0.0231
05000US45055,"Kershaw County, SC",0.4416,0.0157
05000US45057,"Lancaster County, SC",0.4729,0.018
05000US45059,"Laurens County, SC",0.46,0.0167
05000US45061,"Lee County, SC",0.5068,0.0264
05000US45063,"Lexington County, SC",0.4384,0.0064
05000US45065,"McCormick County, SC",0.46,0.0557
05000US45067,"Marion County, SC",0.5265,0.0429
05000US45069,"Marlboro County, SC",0.4782,0.0327
05000US45071,"Newberry County, SC",0.4696,0.0226
05000US45073,"Oconee County, SC",0.4868,0.0192
05000US45075,"Orangeburg County, SC",0.4836,0.0212
05000US45077,"Pickens County, SC",0.4573,0.0103
05000US45079,"Richland County, SC",0.4817,0.0085
05000US45081,"Saluda County, SC",0.4444,0.0322
05000US45083,"Spartanburg County, SC",0.4573,0.0094
05000US45085,"Sumter County, SC",0.4435,0.014
05000US45087,"Union County, SC",0.4742,0.0446
05000US45089,"Williamsburg County, SC",0.4805,0.0214
05000US45091,"York County, SC",0.4486,0.008
05000US46003,"Aurora County, SD",0.4424,0.0443
05000US46005,"Beadle County, SD",0.4188,0.0239
05000US46007,"Bennett County, SD",0.4366,0.0434
05000US46009,"Bon Homme County, SD",0.4144,0.0219
05000US46011,"Brookings County, SD",0.4137,0.0215
05000US46013,"Brown County, SD",0.4455,0.0328
05000US46015,"Brule County, SD",0.4769,0.0427
05000US46017,"Buffalo County, SD",0.4712,0.037
05000US46019,"Butte County, SD",0.4578,0.046
05000US46021,"Campbell County, SD",0.4125,0.0355
05000US46023,"Charles Mix County, SD",0.4368,0.0222
05000US46025,"Clark County, SD",0.5155,0.0756
05000US46027,"Clay County, SD",0.5001,0.048
05000US46029,"Codington County, SD",0.4328,0.0216
05000US46031,"Corson County, SD",0.5273,0.0404
05000US46033,"Custer County, SD",0.44,0.0491
05000US46035,"Davison County, SD",0.4654,0.0282
05000US46037,"Day County, SD",0.478,0.0437
05000US46039,"Deuel County, SD",0.3788,0.03
05000US46041,"Dewey County, SD",0.4525,0.0253
05000US46043,"Douglas County, SD",0.4451,0.0494
05000US46045,"Edmunds County, SD",0.4311,0.0431
05000US46047,"Fall River County, SD",0.4036,0.0327
05000US46049,"Faulk County, SD",0.3875,0.0284
05000US46051,"Grant County, SD",0.4261,0.0287
05000US46053,"Gregory County, SD",0.4588,0.0269
05000US46055,"Haakon County, SD",0.4465,0.0354
05000US46057,"Hamlin County, SD",0.3574,0.0355
05000US46059,"Hand County, SD",0.4376,0.0423
05000US46061,"Hanson County, SD",0.3598,0.0295
05000US46063,"Harding County, SD",0.3555,0.0552
05000US46065,"Hughes County, SD",0.3997,0.0203
05000US46067,"Hutchinson County, SD",0.4225,0.0199
05000US46069,"Hyde County, SD",0.4125,0.0445
05000US46071,"Jackson County, SD",0.5003,0.0527
05000US46073,"Jerauld County, SD",0.5526,0.0783
05000US46075,"Jones County, SD",0.3847,0.0459
05000US46077,"Kingsbury County, SD",0.4331,0.0328
05000US46079,"Lake County, SD",0.4559,0.034
05000US46081,"Lawrence County, SD",0.4556,0.0326
05000US46083,"Lincoln County, SD",0.4418,0.0235
05000US46085,"Lyman County, SD",0.3886,0.023
05000US46087,"McCook County, SD",0.3919,0.0266
05000US46089,"McPherson County, SD",0.4798,0.038
05000US46091,"Marshall County, SD",0.3932,0.0302
05000US46093,"Meade County, SD",0.403,0.0246
05000US46095,"Mellette County, SD",0.4975,0.0363
05000US46097,"Miner County, SD",0.4029,0.0341
05000US46099,"Minnehaha County, SD",0.4166,0.0078
05000US46101,"Moody County, SD",0.4216,0.026
05000US46102,"Oglala Lakota County, SD",0.5128,0.0339
05000US46103,"Pennington County, SD",0.455,0.0147
05000US46105,"Perkins County, SD",0.4452,0.0532
05000US46107,"Potter County, SD",0.4336,0.0323
05000US46109,"Roberts County, SD",0.4584,0.0229
05000US46111,"Sanborn County, SD",0.4412,0.0441
05000US46115,"Spink County, SD",0.4761,0.0416
05000US46117,"Stanley County, SD",0.4557,0.0631
05000US46119,"Sully County, SD",0.5137,0.0994
05000US46121,"Todd County, SD",0.5473,0.0276
05000US46123,"Tripp County, SD",0.4208,0.0378
05000US46125,"Turner County, SD",0.4385,0.036
05000US46127,"Union County, SD",0.4697,0.039
05000US46129,"Walworth County, SD",0.4605,0.0758
05000US46135,"Yankton County, SD",0.457,0.0351
05000US46137,"Ziebach County, SD",0.4834,0.0332
05000US47001,"Anderson County, TN",0.4651,0.0188
05000US47003,"Bedford County, TN",0.4434,0.0266
05000US47005,"Benton County, TN",0.4662,0.0222
05000US47007,"Bledsoe County, TN",0.4754,0.0362
05000US47009,"Blount County, TN",0.452,0.0163
05000US47011,"Bradley County, TN",0.4539,0.0199
05000US47013,"Campbell County, TN",0.4894,0.0349
05000US47015,"Cannon County, TN",0.4285,0.0299
05000US47017,"Carroll County, TN",0.4531,0.0241
05000US47019,"Carter County, TN",0.4719,0.0187
05000US47021,"Cheatham County, TN",0.383,0.0155
05000US47023,"Chester County, TN",0.4147,0.0259
05000US47025,"Claiborne County, TN",0.4798,0.0258
05000US47027,"Clay County, TN",0.4723,0.0573
05000US47029,"Cocke County, TN",0.4672,0.0276
05000US47031,"Coffee County, TN",0.4436,0.0233
05000US47033,"Crockett County, TN",0.4459,0.0335
05000US47035,"Cumberland County, TN",0.4276,0.0196
05000US47037,"Davidson County, TN",0.4826,0.0054
05000US47039,"Decatur County, TN",0.4923,0.0576
05000US47041,"DeKalb County, TN",0.4749,0.041
05000US47043,"Dickson County, TN",0.4424,0.0297
05000US47045,"Dyer County, TN",0.5245,0.0335
05000US47047,"Fayette County, TN",0.478,0.0178
05000US47049,"Fentress County, TN",0.4208,0.0266
05000US47051,"Franklin County, TN",0.4796,0.0239
05000US47053,"Gibson County, TN",0.4505,0.0177
05000US47055,"Giles County, TN",0.4346,0.0224
05000US47057,"Grainger County, TN",0.4515,0.0428
05000US47059,"Greene County, TN",0.4777,0.0215
05000US47061,"Grundy County, TN",0.479,0.025
05000US47063,"Hamblen County, TN",0.454,0.0239
05000US47065,"Hamilton County, TN",0.4836,0.0074
05000US47067,"Hancock County, TN",0.5593,0.0729
05000US47069,"Hardeman County, TN",0.4381,0.0251
05000US47071,"Hardin County, TN",0.4817,0.029
05000US47073,"Hawkins County, TN",0.4672,0.0205
05000US47075,"Haywood County, TN",0.4631,0.0341
05000US47077,"Henderson County, TN",0.443,0.0277
05000US47079,"Henry County, TN",0.4678,0.0271
05000US47081,"Hickman County, TN",0.4718,0.0726
05000US47083,"Houston County, TN",0.4846,0.0509
05000US47085,"Humphreys County, TN",0.447,0.03
05000US47087,"Jackson County, TN",0.466,0.0313
05000US47089,"Jefferson County, TN",0.4355,0.0193
05000US47091,"Johnson County, TN",0.5183,0.0447
05000US47093,"Knox County, TN",0.4808,0.0062
05000US47095,"Lake County, TN",0.5416,0.0556
05000US47097,"Lauderdale County, TN",0.43,0.0181
05000US47099,"Lawrence County, TN",0.443,0.02
05000US47101,"Lewis County, TN",0.4372,0.0287
05000US47103,"Lincoln County, TN",0.4415,0.0193
05000US47105,"Loudon County, TN",0.4513,0.0227
05000US47107,"McMinn County, TN",0.4627,0.0206
05000US47109,"McNairy County, TN",0.4404,0.0206
05000US47111,"Macon County, TN",0.4589,0.0339
05000US47113,"Madison County, TN",0.4717,0.0128
05000US47115,"Marion County, TN",0.4418,0.0221
05000US47117,"Marshall County, TN",0.4045,0.0241
05000US47119,"Maury County, TN",0.4351,0.0228
05000US47121,"Meigs County, TN",0.4204,0.0226
05000US47123,"Monroe County, TN",0.4371,0.0241
05000US47125,"Montgomery County, TN",0.4162,0.0101
05000US47127,"Moore County, TN",0.4439,0.0469
05000US47129,"Morgan County, TN",0.4534,0.0277
05000US47131,"Obion County, TN",0.4637,0.0208
05000US47133,"Overton County, TN",0.455,0.0279
05000US47135,"Perry County, TN",0.6083,0.0776
05000US47137,"Pickett County, TN",0.4628,0.042
05000US47139,"Polk County, TN",0.4418,0.0354
05000US47141,"Putnam County, TN",0.4779,0.0171
05000US47143,"Rhea County, TN",0.4506,0.0173
05000US47145,"Roane County, TN",0.4799,0.0209
05000US47147,"Robertson County, TN",0.424,0.0155
05000US47149,"Rutherford County, TN",0.4065,0.0088
05000US47151,"Scott County, TN",0.4584,0.0413
05000US47153,"Sequatchie County, TN",0.4046,0.0254
05000US47155,"Sevier County, TN",0.4242,0.0183
05000US47157,"Shelby County, TN",0.5115,0.0053
05000US47159,"Smith County, TN",0.5148,0.0654
05000US47161,"Stewart County, TN",0.403,0.0225
05000US47163,"Sullivan County, TN",0.4778,0.0116
05000US47165,"Sumner County, TN",0.4431,0.0144
05000US47167,"Tipton County, TN",0.4398,0.0221
05000US47169,"Trousdale County, TN",0.3856,0.0474
05000US47171,"Unicoi County, TN",0.4335,0.0235
05000US47173,"Union County, TN",0.47,0.0414
05000US47175,"Van Buren County, TN",0.4072,0.0356
05000US47177,"Warren County, TN",0.4724,0.0306
05000US47179,"Washington County, TN",0.4877,0.0137
05000US47181,"Wayne County, TN",0.4529,0.0311
05000US47183,"Weakley County, TN",0.4649,0.0374
05000US47185,"White County, TN",0.4502,0.0332
05000US47187,"Williamson County, TN",0.4434,0.0101
05000US47189,"Wilson County, TN",0.4095,0.0089
05000US48001,"Anderson County, TX",0.4299,0.0254
05000US48003,"Andrews County, TX",0.4237,0.0319
05000US48005,"Angelina County, TX",0.4369,0.017
05000US48007,"Aransas County, TX",0.5348,0.0397
05000US48009,"Archer County, TX",0.4654,0.0362
05000US48011,"Armstrong County, TX",0.3981,0.0381
05000US48013,"Atascosa County, TX",0.4324,0.0255
05000US48015,"Austin County, TX",0.4146,0.0169
05000US48017,"Bailey County, TX",0.4025,0.0548
05000US48019,"Bandera County, TX",0.421,0.0229
05000US48021,"Bastrop County, TX",0.432,0.0221
05000US48023,"Baylor County, TX",0.4084,0.0384
05000US48025,"Bee County, TX",0.4868,0.032
05000US48027,"Bell County, TX",0.4372,0.0098
05000US48029,"Bexar County, TX",0.4688,0.004
05000US48031,"Blanco County, TX",0.4697,0.0701
05000US48033,"Borden County, TX",0.3924,0.0469
05000US48035,"Bosque County, TX",0.4217,0.0165
05000US48037,"Bowie County, TX",0.4995,0.0215
05000US48039,"Brazoria County, TX",0.4216,0.0082
05000US48041,"Brazos County, TX",0.5149,0.0085
05000US48043,"Brewster County, TX",0.4443,0.0273
05000US48045,"Briscoe County, TX",0.4273,0.0255
05000US48047,"Brooks County, TX",0.4985,0.0378
05000US48049,"Brown County, TX",0.4767,0.0278
05000US48051,"Burleson County, TX",0.4377,0.0417
05000US48053,"Burnet County, TX",0.4426,0.0228
05000US48055,"Caldwell County, TX",0.4667,0.0273
05000US48057,"Calhoun County, TX",0.4164,0.0324
05000US48059,"Callahan County, TX",0.4479,0.0271
05000US48061,"Cameron County, TX",0.4833,0.0088
05000US48063,"Camp County, TX",0.4345,0.0318
05000US48065,"Carson County, TX",0.4019,0.0303
05000US48067,"Cass County, TX",0.4331,0.0135
05000US48069,"Castro County, TX",0.4083,0.0361
05000US48071,"Chambers County, TX",0.424,0.0185
05000US48073,"Cherokee County, TX",0.4325,0.0168
05000US48075,"Childress County, TX",0.4419,0.0391
05000US48077,"Clay County, TX",0.4279,0.0198
05000US48079,"Cochran County, TX",0.4679,0.026
05000US48081,"Coke County, TX",0.3885,0.0261
05000US48083,"Coleman County, TX",0.4669,0.0502
05000US48085,"Collin County, TX",0.43,0.0045
05000US48087,"Collingsworth County, TX",0.5212,0.0761
05000US48089,"Colorado County, TX",0.4721,0.0471
05000US48091,"Comal County, TX",0.4381,0.0093
05000US48093,"Comanche County, TX",0.4129,0.0311
05000US48095,"Concho County, TX",0.466,0.0629
05000US48097,"Cooke County, TX",0.436,0.0226
05000US48099,"Coryell County, TX",0.4227,0.0236
05000US48101,"Cottle County, TX",0.4886,0.0588
05000US48103,"Crane County, TX",0.4048,0.0361
05000US48105,"Crockett County, TX",0.4284,0.0576
05000US48107,"Crosby County, TX",0.4343,0.0234
05000US48109,"Culberson County, TX",0.3892,0.0388
05000US48111,"Dallam County, TX",0.4676,0.0887
05000US48113,"Dallas County, TX",0.4982,0.0031
05000US48115,"Dawson County, TX",0.4971,0.038
05000US48117,"Deaf Smith County, TX",0.3949,0.021
05000US48119,"Delta County, TX",0.4372,0.0317
05000US48121,"Denton County, TX",0.4322,0.0049
05000US48123,"DeWitt County, TX",0.5146,0.028
05000US48125,"Dickens County, TX",0.5147,0.0587
05000US48127,"Dimmit County, TX",0.4783,0.0379
05000US48129,"Donley County, TX",0.4584,0.0389
05000US48131,"Duval County, TX",0.435,0.0342
05000US48133,"Eastland County, TX",0.5381,0.0458
05000US48135,"Ector County, TX",0.4516,0.0156
05000US48137,"Edwards County, TX",0.4648,0.0586
05000US48139,"Ellis County, TX",0.4176,0.0214
05000US48141,"El Paso County, TX",0.4613,0.0063
05000US48143,"Erath County, TX",0.4938,0.0301
05000US48145,"Falls County, TX",0.4705,0.0305
05000US48147,"Fannin County, TX",0.4559,0.0226
05000US48149,"Fayette County, TX",0.4481,0.0204
05000US48151,"Fisher County, TX",0.4848,0.053
05000US48153,"Floyd County, TX",0.4073,0.0326
05000US48155,"Foard County, TX",0.4655,0.083
05000US48157,"Fort Bend County, TX",0.4343,0.0074
05000US48159,"Franklin County, TX",0.4516,0.0505
05000US48161,"Freestone County, TX",0.4663,0.0228
05000US48163,"Frio County, TX",0.5087,0.0712
05000US48165,"Gaines County, TX",0.4631,0.0744
05000US48167,"Galveston County, TX",0.4646,0.007
05000US48169,"Garza County, TX",0.4714,0.116
05000US48171,"Gillespie County, TX",0.4641,0.0278
05000US48173,"Glasscock County, TX",0.4746,0.0843
05000US48175,"Goliad County, TX",0.4791,0.0341
05000US48177,"Gonzales County, TX",0.4829,0.0332
05000US48179,"Gray County, TX",0.4563,0.0257
05000US48181,"Grayson County, TX",0.4467,0.0125
05000US48183,"Gregg County, TX",0.4685,0.0167
05000US48185,"Grimes County, TX",0.49,0.0462
05000US48187,"Guadalupe County, TX",0.3992,0.0101
05000US48189,"Hale County, TX",0.4301,0.02
05000US48191,"Hall County, TX",0.4961,0.0499
05000US48193,"Hamilton County, TX",0.4646,0.0421
05000US48195,"Hansford County, TX",0.4383,0.0362
05000US48197,"Hardeman County, TX",0.4485,0.0383
05000US48199,"Hardin County, TX",0.4663,0.0289
05000US48201,"Harris County, TX",0.4971,0.0024
05000US48203,"Harrison County, TX",0.4785,0.0262
05000US48205,"Hartley County, TX",0.372,0.0331
05000US48207,"Haskell County, TX",0.4223,0.0238
05000US48209,"Hays County, TX",0.4499,0.0118
05000US48211,"Hemphill County, TX",0.4392,0.0573
05000US48213,"Henderson County, TX",0.4702,0.0156
05000US48215,"Hidalgo County, TX",0.4867,0.006
05000US48217,"Hill County, TX",0.4401,0.0168
05000US48219,"Hockley County, TX",0.428,0.0151
05000US48221,"Hood County, TX",0.4714,0.0278
05000US48223,"Hopkins County, TX",0.4474,0.0207
05000US48225,"Houston County, TX",0.4579,0.0279
05000US48227,"Howard County, TX",0.4696,0.0267
05000US48229,"Hudspeth County, TX",0.4844,0.0777
05000US48231,"Hunt County, TX",0.4402,0.0105
05000US48233,"Hutchinson County, TX",0.431,0.0148
05000US48235,"Irion County, TX",0.4465,0.0553
05000US48237,"Jack County, TX",0.4648,0.0309
05000US48239,"Jackson County, TX",0.4191,0.0257
05000US48241,"Jasper County, TX",0.4717,0.0239
05000US48243,"Jeff Davis County, TX",0.3305,0.044
05000US48245,"Jefferson County, TX",0.4776,0.0087
05000US48247,"Jim Hogg County, TX",0.4708,0.0449
05000US48249,"Jim Wells County, TX",0.4945,0.0331
05000US48251,"Johnson County, TX",0.4098,0.0106
05000US48253,"Jones County, TX",0.4435,0.0294
05000US48255,"Karnes County, TX",0.5306,0.0356
05000US48257,"Kaufman County, TX",0.4092,0.0119
05000US48259,"Kendall County, TX",0.489,0.028
05000US48261,"Kenedy County, TX",0.3216,0.0808
05000US48263,"Kent County, TX",0.4897,0.0468
05000US48265,"Kerr County, TX",0.4698,0.0263
05000US48267,"Kimble County, TX",0.5252,0.0607
05000US48269,"King County, TX",0.3522,0.0815
05000US48271,"Kinney County, TX",0.4762,0.037
05000US48273,"Kleberg County, TX",0.4861,0.0293
05000US48275,"Knox County, TX",0.4287,0.0336
05000US48277,"Lamar County, TX",0.475,0.022
05000US48279,"Lamb County, TX",0.4453,0.0228
05000US48281,"Lampasas County, TX",0.4147,0.0204
05000US48283,"La Salle County, TX",0.5508,0.1397
05000US48285,"Lavaca County, TX",0.4715,0.0246
05000US48287,"Lee County, TX",0.4459,0.0334
05000US48289,"Leon County, TX",0.5271,0.0688
05000US48291,"Liberty County, TX",0.4434,0.0206
05000US48293,"Limestone County, TX",0.448,0.0204
05000US48295,"Lipscomb County, TX",0.4363,0.0318
05000US48297,"Live Oak County, TX",0.4507,0.0271
05000US48299,"Llano County, TX",0.5223,0.0321
05000US48301,"Loving County, TX",0.4906,0.2618
05000US48303,"Lubbock County, TX",0.4791,0.0094
05000US48305,"Lynn County, TX",0.5022,0.0252
05000US48307,"McCulloch County, TX",0.4423,0.0356
05000US48309,"McLennan County, TX",0.4732,0.0096
05000US48311,"McMullen County, TX",0.4968,0.0707
05000US48313,"Madison County, TX",0.4491,0.0243
05000US48315,"Marion County, TX",0.5129,0.0388
05000US48317,"Martin County, TX",0.4371,0.0356
05000US48319,"Mason County, TX",0.5095,0.0447
